Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr),Pivot,R1,S1,R2,S2
07-Oct-2020,11679.25,11763.05,11629.35,11738.85,513367516,32935.98,11635.67,11707.04,11591.04,11751.67,11519.67
08-Oct-2020,11835.4,11905.7,11791.15,11834.6,608768573,38677.49,11710.42,11791.49,11657.79,11844.12,11576.72
09-Oct-2020,11852.05,11938.6,11805.2,11914.2,611079482,34546.8,11843.82,11896.49,11781.94,11958.37,11729.27
12-Oct-2020,11973.55,12022.05,11867.2,11930.95,522627571,26586.47,11886.0,11966.8,11833.4,12019.4,11752.6
13-Oct-2020,11934.65,11988.2,11888.9,11934.5,458304851,29403.22,11940.07,12012.94,11858.09,12094.92,11785.22
14-Oct-2020,11917.4,11997.2,11822.15,11971.05,569245407,29940.62,11937.2,11985.5,11886.2,12036.5,11837.9
15-Oct-2020,12023.45,12025.45,11661.3,11680.35,608865041,35175.92,11930.13,12038.11,11863.06,12105.18,11755.08
16-Oct-2020,11727.4,11789.75,11667.85,11762.45,555764762,30439.19,11789.03,11916.76,11552.61,12153.18,11424.88
19-Oct-2020,11879.2,11898.25,11820.4,11873.05,541420990,29888.6,11740.02,11812.19,11690.29,11861.92,11618.12
20-Oct-2020,11861.0,11949.25,11837.25,11896.8,453560934,28367.34,11863.9,11907.4,11829.55,11941.75,11786.05
21-Oct-2020,11958.55,12018.65,11775.75,11937.65,623658140,37477.13,11894.43,11951.61,11839.61,12006.43,11782.43
22-Oct-2020,11890.0,11939.55,11823.45,11896.45,544901152,33013.17,11910.68,12045.61,11802.71,12153.58,11667.78
23-Oct-2020,11957.9,11974.55,11908.75,11930.35,502340361,27424.61,11886.48,11949.51,11833.41,12002.58,11770.38
26-Oct-2020,11937.4,11942.85,11711.7,11767.75,519815905,29316.02,11937.88,11967.01,11901.21,12003.68,11872.08
27-Oct-2020,11807.1,11899.05,11723.0,11889.4,616318543,37989.97,11807.43,11903.16,11672.01,12038.58,11576.28
28-Oct-2020,11922.6,11929.4,11684.85,11729.6,704018608,37025.89,11837.15,11951.3,11775.25,12013.2,11661.1
29-Oct-2020,11633.3,11744.15,11606.45,11670.8,554959844,30436.62,11781.28,11877.71,11633.16,12025.83,11536.73
30-Oct-2020,11678.45,11748.95,11535.45,11642.4,553672805,28151.58,11673.8,11741.15,11603.45,11811.5,11536.1
02-Nov-2020,11697.35,11725.65,11557.4,11669.15,568434165,35714.57,11642.27,11749.09,11535.59,11855.77,11428.77
03-Nov-2020,11734.45,11836.2,11723.3,11813.5,674303605,36363.95,11650.73,11744.06,11575.81,11818.98,11482.48
04-Nov-2020,11783.35,11929.65,11756.4,11908.5,667290347,38552.09,11791.0,11858.7,11745.8,11903.9,11678.1
05-Nov-2020,12062.4,12131.1,12027.6,12120.3,632455414,32311.46,11864.85,11973.3,11800.05,12038.1,11691.6
06-Nov-2020,12156.65,12280.4,12131.85,12263.55,576837602,34965.94,12093.0,12158.4,12054.9,12196.5,11989.5
09-Nov-2020,12399.4,12474.05,12367.35,12461.05,553449924,34255.11,12225.27,12318.69,12170.14,12373.82,12076.72
10-Nov-2020,12556.4,12643.9,12475.25,12631.1,847450692,51247.01,12434.15,12500.95,12394.25,12540.85,12327.45
11-Nov-2020,12680.6,12769.75,12571.1,12749.15,880475468,54744.55,12583.42,12691.59,12522.94,12752.07,12414.77
12-Nov-2020,12702.15,12741.15,12624.85,12690.8,622017762,36794.24,12696.67,12822.24,12623.59,12895.32,12498.02
13-Nov-2020,12659.7,12735.95,12607.7,12719.95,513948665,34568.65,12685.6,12746.35,12630.05,12801.9,12569.3
14-Nov-2020,12823.35,12828.7,12749.45,12780.25,107868139,5189.38,12687.87,12768.04,12639.79,12816.12,12559.62
17-Nov-2020,12932.5,12934.05,12797.1,12874.2,707676873,40977.03,12786.13,12822.81,12743.56,12865.38,12706.88
18-Nov-2020,12860.1,12948.85,12819.35,12938.25,731321438,39856.45,12868.45,12939.8,12802.85,13005.4,12731.5
19-Nov-2020,12839.5,12963.0,12745.75,12771.7,768751782,44747.08,12902.15,12984.95,12855.45,13031.65,12772.65
20-Nov-2020,12813.4,12892.45,12730.25,12859.05,663997267,42992.15,12826.82,12907.89,12690.64,13044.07,12609.57
23-Nov-2020,12960.3,12968.85,12825.7,12926.45,633117401,42031.38,12827.25,12924.25,12762.05,12989.45,12665.05
24-Nov-2020,13002.6,13079.1,12978.0,13055.15,571864976,37094.23,12907.0,12988.3,12845.15,13050.15,12763.85
25-Nov-2020,13130.0,13145.85,12833.65,12858.4,679005507,37401.36,13037.42,13096.84,12995.74,13138.52,12936.32
26-Nov-2020,12906.45,13018.0,12790.4,12987.0,549798925,34624.15,12945.97,13058.29,12746.09,13258.17,12633.77
27-Nov-2020,13012.05,13035.3,12914.3,12968.95,1162360673,78522.93,12931.8,13073.2,12845.6,13159.4,12704.2
01-Dec-2020,13062.2,13128.4,12962.8,13109.05,583633902,32917.26,12972.85,13031.4,12910.4,13093.85,12851.85
02-Dec-2020,13121.4,13128.5,12983.55,13113.75,717711761,34008.74,13066.75,13170.7,13005.1,13232.35,12901.15
03-Dec-2020,13215.3,13216.6,13107.9,13133.9,713688035,39627.71,13075.27,13166.99,13022.04,13220.22,12930.32
04-Dec-2020,13177.4,13280.05,13152.85,13258.55,640514315,36428.05,13152.8,13197.7,13089.0,13261.5,13044.1
07-Dec-2020,13264.85,13366.65,13241.95,13355.75,591722966,33578.64,13230.48,13308.11,13180.91,13357.68,13103.28
08-Dec-2020,13393.85,13435.45,13311.05,13392.95,543165361,33755.81,13321.45,13400.95,13276.25,13446.15,13196.75
09-Dec-2020,13458.1,13548.9,13449.6,13529.1,502605319,28726.97,13379.82,13448.59,13324.19,13504.22,13255.42
10-Dec-2020,13488.5,13503.55,13399.3,13478.3,553402501,30400.2,13509.2,13568.8,13469.5,13608.5,13409.9
11-Dec-2020,13512.3,13579.35,13402.85,13513.85,787707481,33696.57,13460.38,13521.46,13417.21,13564.63,13356.13
14-Dec-2020,13571.45,13597.5,13472.45,13558.15,558390043,28133.58,13498.68,13594.51,13418.01,13675.18,13322.18
15-Dec-2020,13547.2,13589.65,13447.05,13567.85,497600393,30828.33,13542.7,13612.95,13487.9,13667.75,13417.65
16-Dec-2020,13663.1,13692.35,13606.45,13682.7,462151091,27460.18,13534.85,13622.65,13480.05,13677.45,13392.25
17-Dec-2020,13713.55,13773.25,13673.55,13740.7,416008520,27712.93,13660.5,13714.55,13628.65,13746.4,13574.6
18-Dec-2020,13764.4,13772.85,13658.6,13760.55,519393189,34803.3,13729.17,13784.79,13685.09,13828.87,13629.47
21-Dec-2020,13741.9,13777.5,13131.45,13328.4,687255400,38243.62,13730.67,13802.74,13688.49,13844.92,13616.42
22-Dec-2020,13373.65,13492.05,13192.9,13466.3,696197300,36328.33,13412.45,13693.45,13047.4,14058.5,12766.4
23-Dec-2020,13473.5,13619.45,13432.2,13601.1,458651819,27073.45,13383.75,13574.6,13275.45,13682.9,13084.6
24-Dec-2020,13672.15,13771.75,13626.9,13749.25,471367730,24764.35,13550.92,13669.64,13482.39,13738.17,13363.67
28-Dec-2020,13815.15,13885.3,13811.55,13873.2,403634030,20923.06,13715.97,13805.04,13660.19,13860.82,13571.12
29-Dec-2020,13910.35,13967.6,13859.9,13932.6,439593961,25154.23,13856.68,13901.81,13828.06,13930.43,13782.93
30-Dec-2020,13980.9,13997.0,13864.95,13981.95,380681073,24633.12,13920.03,13980.16,13872.46,14027.73,13812.33
31-Dec-2020,13970.0,14024.85,13936.45,13981.75,452410109,26305.82,13947.97,14030.99,13898.94,14080.02,13815.92
01-Jan-2021,13996.1,14049.85,13991.35,14018.5,258090905,15873.75,13981.02,14025.59,13937.19,14069.42,13892.62
04-Jan-2021,14104.35,14147.95,13953.75,14132.9,494999295,28705.09,14019.9,14048.45,13989.95,14078.4,13961.4
05-Jan-2021,14075.15,14215.6,14048.15,14199.5,492475349,30872.87,14078.2,14202.65,14008.45,14272.4,13884.0
06-Jan-2021,14240.95,14244.15,14039.9,14146.25,632323316,34615.55,14154.42,14260.69,14093.24,14321.87,13986.97
07-Jan-2021,14253.75,14256.25,14123.1,14137.35,559173512,33446.47,14143.43,14246.96,14042.71,14347.68,13939.18
08-Jan-2021,14258.4,14367.3,14221.65,14347.25,613472067,37615.19,14172.23,14221.36,14088.21,14305.38,14039.08
11-Jan-2021,14474.05,14498.2,14383.1,14484.75,672878543,40186.21,14312.07,14402.49,14256.84,14457.72,14166.42
12-Jan-2021,14473.8,14590.65,14432.85,14563.45,929566952,44976.12,14455.35,14527.6,14412.5,14570.45,14340.25
13-Jan-2021,14639.8,14653.35,14435.7,14564.85,873956688,44682.93,14528.98,14625.11,14467.31,14686.78,14371.18
14-Jan-2021,14550.05,14617.8,14471.5,14595.6,620194977,37534.37,14551.3,14666.9,14449.25,14768.95,14333.65
15-Jan-2021,14594.35,14617.45,14357.85,14433.7,789557216,39912.18,14561.63,14651.76,14505.46,14707.93,14415.33
18-Jan-2021,14453.3,14459.15,14222.8,14281.3,762043554,41716.22,14469.67,14581.49,14321.89,14729.27,14210.07
19-Jan-2021,14371.65,14546.05,14350.85,14521.15,546108304,33084.79,14321.08,14419.36,14183.01,14557.43,14084.73
20-Jan-2021,14538.3,14666.45,14517.55,14644.7,623069963,34639.36,14472.68,14594.51,14399.31,14667.88,14277.48
21-Jan-2021,14730.95,14753.55,14517.25,14590.35,704646957,41939.04,14609.57,14701.59,14552.69,14758.47,14460.67
22-Jan-2021,14583.4,14619.9,14357.75,14371.9,776750347,45322.54,14620.38,14723.51,14487.21,14856.68,14384.08
25-Jan-2021,14477.8,14491.1,14218.6,14238.9,618631493,42278.39,14449.85,14541.95,14279.8,14712.0,14187.7
27-Jan-2021,14237.95,14237.95,13929.3,13967.5,660711117,40579.24,14316.2,14413.8,14141.3,14588.7,14043.7
28-Jan-2021,13810.4,13898.25,13713.25,13817.55,637871621,39881.82,14044.92,14160.54,13851.89,14353.57,13736.27
29-Jan-2021,13946.6,13966.85,13596.75,13634.6,753206122,46918.29,13809.68,13906.11,13721.11,13994.68,13624.68
01-Feb-2021,13758.6,14336.35,13661.75,14281.2,870529495,51840.22,13732.73,13868.71,13498.61,14102.83,13362.63
02-Feb-2021,14481.1,14731.7,14469.15,14647.85,914965225,58177.74,14093.1,14524.45,13849.85,14767.7,13418.5
03-Feb-2021,14754.9,14868.85,14574.15,14789.95,869477087,49312.35,14616.23,14763.31,14500.76,14878.78,14353.68
04-Feb-2021,14789.05,14913.7,14714.75,14895.65,884686415,47811.8,14744.32,14914.49,14619.79,15039.02,14449.62
05-Feb-2021,14952.6,15014.65,14864.75,14924.25,935629058,54394.63,14841.37,14967.99,14769.04,15040.32,14642.42
08-Feb-2021,15064.3,15159.9,15041.05,15115.8,671242694,40483.96,14934.55,15004.35,14854.45,15084.45,14784.65
09-Feb-2021,15164.15,15257.1,15064.3,15109.3,713279133,41930.72,15105.58,15170.11,15051.26,15224.43,14986.73
10-Feb-2021,15119.05,15168.25,14977.2,15106.5,624791133,40707.97,15143.57,15222.84,15030.04,15336.37,14950.77
11-Feb-2021,15073.25,15188.5,15065.4,15173.3,500122414,30933.44,15083.98,15190.76,14999.71,15275.03,14892.93
12-Feb-2021,15186.2,15243.5,15081.0,15163.3,571808807,32304.24,15142.4,15219.4,15096.3,15265.5,15019.3
15-Feb-2021,15270.3,15340.15,15243.4,15314.7,455959720,28955.29,15162.6,15244.2,15081.7,15325.1,15000.1
16-Feb-2021,15371.45,15431.75,15242.2,15313.45,648545320,36550.03,15299.42,15355.44,15258.69,15396.17,15202.67
17-Feb-2021,15279.9,15314.3,15170.75,15208.9,504767226,34073.12,15329.13,15416.06,15226.51,15518.68,15139.58
18-Feb-2021,15238.7,15250.75,15078.05,15118.95,770629541,37093.99,15231.32,15291.89,15148.34,15374.87,15087.77
19-Feb-2021,15074.8,15144.05,14898.2,14981.75,712213821,37419.34,15149.25,15220.45,15047.75,15321.95,14976.55
22-Feb-2021,14999.05,15010.1,14635.05,14675.7,609898454,37578.07,15008.0,15117.8,14871.95,15253.85,14762.15
23-Feb-2021,14782.25,14854.5,14651.85,14707.8,744092809,39508.09,14773.62,14912.19,14537.14,15148.67,14398.57
24-Feb-2021,14729.15,15008.8,14723.05,14982.0,403754669,23723.99,14738.05,14824.25,14621.6,14940.7,14535.4
25-Feb-2021,15079.85,15176.5,15065.35,15097.35,803883875,42983.07,14904.62,15086.19,14800.44,15190.37,14618.87
26-Feb-2021,14888.6,14919.45,14467.75,14529.15,1103644519,65012.96,15113.07,15160.79,15049.64,15224.22,15001.92
01-Mar-2021,14702.5,14806.8,14638.55,14761.55,507302977,30030.57,14638.78,14809.81,14358.11,15090.48,14187.08
02-Mar-2021,14865.3,14959.1,14760.8,14919.1,621723916,34647.26,14735.63,14832.71,14664.46,14903.88,14567.38
03-Mar-2021,15064.4,15273.15,14995.8,15245.6,544205583,34567.73,14879.67,14998.54,14800.24,15077.97,14681.37
04-Mar-2021,15026.75,15202.35,14980.2,15080.75,534850447,36036.02,15171.52,15347.24,15069.89,15448.87,14894.17
05-Mar-2021,14977.95,15092.35,14862.1,14938.1,640700362,37811.6,15087.77,15195.34,14973.19,15309.92,14865.62
08-Mar-2021,15002.45,15111.15,14919.9,14956.2,580308065,29518.07,14964.18,15066.26,14836.01,15194.43,14733.93
09-Mar-2021,15049.9,15126.85,14925.45,15098.4,675271251,38365.48,14995.75,15071.6,14880.35,15187.0,14804.5
10-Mar-2021,15202.15,15218.45,15100.85,15174.8,404585756,25603.32,15050.23,15175.01,14973.61,15251.63,14848.83
12-Mar-2021,15321.15,15336.3,14953.6,15030.95,493238854,32195.96,15164.7,15228.55,15110.95,15282.3,15047.1
15-Mar-2021,15048.4,15048.4,14745.85,14929.5,467473367,28118.0,15106.95,15260.3,14877.6,15489.65,14724.25
16-Mar-2021,14996.1,15051.6,14890.65,14910.45,437651327,27975.07,14907.92,15069.99,14767.44,15210.47,14605.37
17-Mar-2021,14946.55,14956.55,14696.05,14721.3,479352147,27983.5,14950.9,15011.15,14850.2,15111.85,14789.95
18-Mar-2021,14855.5,14875.2,14478.6,14557.85,542216908,31339.71,14791.3,14886.55,14626.05,15051.8,14530.8
19-Mar-2021,14471.15,14788.25,14350.1,14744.0,919178208,49011.27,14637.22,14795.84,14399.24,15033.82,14240.62
22-Mar-2021,14736.3,14763.9,14597.85,14736.4,458997059,27345.02,14627.45,14904.8,14466.65,15065.6,14189.3
23-Mar-2021,14768.55,14878.6,14707.0,14814.75,474150088,30322.09,14699.38,14800.91,14634.86,14865.43,14533.33
24-Mar-2021,14712.45,14752.35,14535.0,14549.4,456403503,27868.93,14800.12,14893.24,14721.64,14971.72,14628.52
25-Mar-2021,14570.9,14575.6,14264.4,14324.9,606820996,35350.22,14612.25,14689.5,14472.15,14829.6,14394.9
26-Mar-2021,14506.3,14572.9,14414.25,14507.3,481000845,29423.45,14388.3,14512.2,14201.0,14699.5,14077.1
30-Mar-2021,14628.5,14876.3,14617.6,14845.1,594520567,35117.93,14498.15,14582.05,14423.4,14656.8,14339.5
31-Mar-2021,14811.85,14813.75,14670.25,14690.7,436874691,29741.83,14779.67,14941.74,14683.04,15038.37,14520.97
01-Apr-2021,14798.4,14883.2,14692.45,14867.35,430028476,29585.23,14724.9,14779.55,14636.05,14868.4,14581.4
05-Apr-2021,14837.7,14849.85,14459.5,14637.8,500476690,33885.39,14814.33,14936.21,14745.46,15005.08,14623.58
06-Apr-2021,14737.0,14779.1,14573.9,14683.5,474211156,31885.97,14649.05,14838.6,14448.25,15039.4,14258.7
07-Apr-2021,14716.45,14879.8,14649.85,14819.05,476382016,35184.96,14678.83,14783.76,14578.56,14884.03,14473.63
08-Apr-2021,14875.65,14984.15,14821.1,14873.8,503728173,34444.56,14782.9,14915.95,14686.0,15012.85,14552.95
09-Apr-2021,14882.65,14918.45,14785.65,14834.85,498347599,35010.36,14893.02,14964.94,14801.89,15056.07,14729.97
12-Apr-2021,14644.65,14652.5,14248.7,14310.8,638475842,43433.24,14846.32,14906.99,14774.19,14979.12,14713.52
13-Apr-2021,14364.9,14528.9,14274.9,14504.8,588666016,40846.57,14404.0,14559.3,14155.5,14807.8,14000.2
15-Apr-2021,14522.4,14597.55,14353.2,14581.45,556851211,40177.25,14436.2,14597.5,14343.5,14690.2,14182.2
16-Apr-2021,14599.6,14697.7,14559.0,14617.85,568568743,36653.65,14510.73,14668.26,14423.91,14755.08,14266.38
19-Apr-2021,14306.6,14382.3,14191.4,14359.45,503142904,34751.95,14624.85,14690.7,14552.0,14763.55,14486.15
20-Apr-2021,14526.7,14526.95,14207.3,14296.4,456704716,34687.11,14311.05,14430.7,14239.8,14501.95,14120.15
22-Apr-2021,14219.15,14424.75,14151.4,14406.15,516985252,37235.71,14343.55,14479.8,14160.15,14663.2,14023.9
23-Apr-2021,14326.35,14461.15,14273.3,14341.35,476613608,31894.66,14327.43,14503.46,14230.11,14600.78,14054.08
26-Apr-2021,14449.45,14557.5,14421.3,14485.0,448533329,33156.16,14358.6,14443.9,14256.05,14546.45,14170.75
27-Apr-2021,14493.8,14667.55,14484.85,14653.05,442211685,32181.14,14487.93,14554.56,14418.36,14624.13,14351.73
28-Apr-2021,14710.5,14890.25,14694.95,14864.55,453990807,37650.11,14601.82,14718.79,14536.09,14784.52,14419.12
29-Apr-2021,14979.0,15044.35,14814.45,14894.9,511466673,41597.37,14816.58,14938.21,14742.91,15011.88,14621.28
30-Apr-2021,14747.35,14855.45,14601.7,14631.1,594744498,40335.86,14917.9,15021.35,14791.45,15147.8,14688.0
03-May-2021,14481.05,14673.85,14416.25,14634.15,443410846,32538.97,14696.08,14790.46,14536.71,14949.83,14442.33
04-May-2021,14687.25,14723.4,14461.5,14496.5,479657079,34024.77,14574.75,14733.25,14475.65,14832.35,14317.15
05-May-2021,14604.15,14637.9,14506.6,14617.85,437261063,28942.47,14560.47,14659.44,14397.54,14822.37,14298.57
06-May-2021,14668.35,14743.9,14611.5,14724.8,445281496,31015.95,14587.45,14668.3,14537.0,14718.75,14456.15
07-May-2021,14816.85,14863.05,14765.5,14823.15,483677266,33583.37,14693.4,14775.3,14642.9,14825.8,14561.0
10-May-2021,14928.25,14966.9,14892.5,14942.35,510598577,31620.64,14817.23,14868.96,14771.41,14914.78,14719.68
11-May-2021,14789.7,14900.0,14771.4,14850.75,616204478,32955.82,14933.92,14975.34,14900.94,15008.32,14859.52
12-May-2021,14823.55,14824.05,14649.7,14696.5,620318215,32035.23,14840.72,14910.04,14781.44,14969.32,14712.12
14-May-2021,14749.4,14749.65,14591.9,14677.8,602738614,39176.28,14723.42,14797.14,14622.79,14897.77,14549.07
17-May-2021,14756.25,14938.0,14725.35,14923.15,534516176,35571.28,14673.12,14754.34,14596.59,14830.87,14515.37
18-May-2021,15067.2,15137.25,15043.7,15108.1,571923125,35634.73,14862.17,14998.99,14786.34,15074.82,14649.52
19-May-2021,15058.6,15133.4,15008.85,15030.15,563293717,31100.21,15096.35,15149.0,15055.45,15189.9,15002.8
20-May-2021,15042.6,15069.8,14884.9,14906.05,467455658,28002.53,15057.47,15106.09,14981.54,15182.02,14932.92
21-May-2021,14987.8,15190.0,14985.85,15175.3,557730470,31921.76,14953.58,15022.26,14837.36,15138.48,14768.68
24-May-2021,15211.35,15256.25,15145.45,15197.7,566722866,32061.04,15117.05,15248.25,15044.1,15321.2,14912.9
25-May-2021,15291.75,15293.85,15163.4,15208.45,417323446,26871.99,15199.8,15254.15,15143.35,15310.6,15089.0
26-May-2021,15257.05,15319.9,15194.95,15301.45,377682051,26187.83,15221.9,15280.4,15149.95,15352.35,15091.45
27-May-2021,15323.95,15384.55,15272.5,15337.85,682374351,48219.93,15272.1,15349.25,15224.3,15397.05,15147.15
28-May-2021,15421.2,15469.65,15394.75,15435.65,455582440,32992.08,15331.63,15390.76,15278.71,15443.68,15219.58
31-May-2021,15437.75,15606.35,15374.0,15582.8,435999456,32739.29,15433.35,15471.95,15397.05,15508.25,15358.45
01-Jun-2021,15629.65,15660.75,15528.3,15574.85,409562322,27964.09,15521.05,15668.1,15435.75,15753.4,15288.7
02-Jun-2021,15520.35,15597.45,15459.85,15576.2,428641666,28781.87,15587.97,15647.64,15515.19,15720.42,15455.52
03-Jun-2021,15655.55,15705.1,15611.0,15690.35,410240584,27519.48,15544.5,15629.15,15491.55,15682.1,15406.9
04-Jun-2021,15712.5,15733.6,15622.35,15670.25,414162241,25363.03,15668.82,15726.64,15632.54,15762.92,15574.72
07-Jun-2021,15725.1,15773.45,15678.1,15751.65,393970049,25411.48,15675.4,15728.45,15617.2,15786.65,15564.15
08-Jun-2021,15773.9,15778.8,15680.0,15740.1,378164658,24172.13,15734.4,15790.7,15695.35,15829.75,15639.05
09-Jun-2021,15766.3,15800.45,15566.9,15635.35,457855735,26926.49,15732.97,15785.94,15687.14,15831.77,15634.17
10-Jun-2021,15692.1,15751.25,15648.5,15737.75,298297041,23032.9,15667.57,15768.24,15534.69,15901.12,15434.02
11-Jun-2021,15796.45,15835.55,15749.8,15799.35,363011297,24591.69,15712.5,15776.5,15673.75,15815.25,15609.75
14-Jun-2021,15791.4,15823.05,15606.5,15811.85,392862037,28001.5,15794.9,15840.0,15754.25,15880.65,15709.15
15-Jun-2021,15866.95,15901.6,15842.4,15869.25,323262818,22181.26,15747.13,15887.76,15671.21,15963.68,15530.58
16-Jun-2021,15847.5,15880.85,15742.6,15767.55,340191175,22505.95,15871.08,15899.76,15840.56,15930.28,15811.88
17-Jun-2021,15648.3,15769.35,15616.75,15691.4,357649243,26048.47,15797.0,15851.4,15713.15,15935.25,15658.75
18-Jun-2021,15756.5,15761.5,15450.9,15683.35,640821642,42024.55,15692.5,15768.25,15615.65,15845.1,15539.9
21-Jun-2021,15525.85,15765.15,15505.65,15746.5,351530072,22525.89,15631.92,15812.94,15502.34,15942.52,15321.32
22-Jun-2021,15840.5,15895.75,15752.1,15772.75,322237561,24440.47,15672.43,15839.21,15579.71,15931.93,15412.93
23-Jun-2021,15862.8,15862.95,15673.95,15686.95,287536735,23222.94,15806.87,15861.64,15717.99,15950.52,15663.22
24-Jun-2021,15737.3,15821.4,15702.7,15790.45,316662241,29623.58,15741.28,15808.61,15619.61,15930.28,15552.28
25-Jun-2021,15839.35,15870.8,15772.3,15860.35,314614380,26933.22,15771.52,15840.34,15721.64,15890.22,15652.82
28-Jun-2021,15915.35,15915.65,15792.15,15814.7,255099272,18713.41,15834.48,15896.66,15798.16,15932.98,15735.98
29-Jun-2021,15807.5,15835.9,15724.05,15748.45,360334724,24392.13,15840.83,15889.51,15766.01,15964.33,15717.33
30-Jun-2021,15776.9,15839.1,15708.75,15721.5,262386323,20379.76,15769.47,15814.89,15703.04,15881.32,15657.62
